	amir_1_mix_11	amir_1_mix_12	amir_1_mix_14	amir_1_mix_16	amir_1_mix_17	amir_1_mix_18	amir_1_mix_21	amir_1_mix_22
WBGene00010717	13.9105594689015	25.3774716165124	14.4199180224914	15.1527724923454	12.1752905890888	7.89864182766488	6.70548694123559	10.4712489908689
WBGene00010720	49.8461714302302	26.3173779726795	43.8867070249738	36.1335344048237	36.5258717672665	28.9616867014379	44.4238509856858	37.1253373312626
WBGene00010721	66.0751574772819	64.8535385755317	55.7988132174667	71.1014709256208	67.5175205394926	64.5055749259299	88.8477019713716	85.6738553798368
WBGene00010722	9.27370631260098	10.3389699178384	6.89648253249588	8.15918518818599	5.53422299504037	6.58220152305407	6.70548694123559	13.3270441701968
WBGene00010723	55.6422378756059	59.214100438529	32.6015537899805	74.5982645777005	46.4874731583391	48.7082912706001	15.9255314854345	37.1253373312626
WBGene00010724	206.339965455372	157.904267836077	193.728463867384	172.508486835932	167.133534450219	152.707075334854	141.653411633602	97.0970360971484
WBGene00010725	77.6672903680332	68.6131640002002	61.4413898349633	58.2798942013285	88.547567920646	60.5562540120974	43.5856651180313	47.5965863221316
WBGene00010726	447.456329582997	254.714622521291	384.322162947271	340.354582135759	522.430650731811	327.793635848093	351.199878547214	311.28167454674
WBGene00010727	180.837273095719	162.603799616913	135.421838819919	153.858920691507	146.103487069066	185.618082950125	90.5240737066805	138.982032060624
WBGene00010730	630.612029256866	644.775760330649	678.363100014595	618.932476418109	635.328799830635	493.665114229055	786.218343859873	680.631184406481
WBGene00010731	743.055718297153	472.772897152064	860.179457689487	581.633344129259	1076.95979483486	646.37218956391	716.648916844554	663.496413330514
WBGene00010732	96.2147029932351	116.548388164724	130.406215159922	157.355714343587	107.363926103783	160.605717162519	139.977039898293	144.69362241928
WBGene00010734	16.2289860470517	15.038501698674	13.7929650649918	16.318370376372	15.495824386113	23.6959254829947	9.22004454419894	27.6060200668363
WBGene00010736	1840.83070305129	2316.86916795197	2183.0501980137	2225.12636060672	2151.7059004717	2099.72228585425	2626.87450922904	2781.54450466537
WBGene00010738	25.5026923596527	3.7596254246685	5.64257661749663	8.15918518818599	14.388979787105	5.26576121844326	2.51455760296335	8.56738553798368
WBGene00010740	206.339965455372	119.368107233225	189.966746122387	120.056582054737	292.206974138132	135.593351374914	143.329783368911	97.0970360971484
WBGene00010741	4.63685315630049	1.87981271233425	4.38867070249738	3.49679365207971	6.64106759404845	1.31644030461081	4.19092933827224	3.80772690577052
WBGene00010742	96.2147029932351	214.298649206105	99.6855202424405	157.355714343587	119.539216692872	139.542672288746	44.4238509856858	107.568285088017
