	amir_1_mix_1	amir_1_mix_5	amir_1_mix_7	amir_1_mix_8	amir_1_mix_10
WBGene00022280	1798.15465563596	1726.39679025758	1876.9126348878	1720.4044189411	1777.56348694677
WBGene00022281	10.0807549019535	7.30960919662565	7.51194307845319	3.55455458458906	12.8343934075579
WBGene00022283	1.26009436274419	6.64509926965968	6.43880835295987	10.6636637537672	6.41719670377897
WBGene00022284	15.1211323529303	17.2772581011152	20.3895597843729	15.4030698665526	8.25068147628725
WBGene00022286	65.5249068626978	40.535105544924	52.5836015491723	60.4274279380139	52.2543160164859
WBGene00022287	2.52018872548838	5.98058934269371	4.29253890197325	1.18485152819635	4.58371193127069
WBGene00022292	289.821703431164	370.79653924701	292.965780059674	342.422091648746	373.114151205434
WBGene00022296	2922.15882720377	3107.24841849287	2850.24583091024	2977.53189035743	3571.62833684612
WBGene00022297	1074.86049142079	881.140163156873	818.801795551397	900.487161429228	890.156857052769
WBGene00022298	3.78028308823257	2.65803970786387	2.14626945098662	4.73940611278541	2.75022715876242
WBGene00022300	16.3812267156745	10.6321588314555	16.0970208823997	14.2182183383562	20.168332497591
WBGene00022301	31.5023590686047	29.2384367865026	40.7791195687459	20.142475979338	26.58552920137
WBGene00022302	12.6009436274419	8.63862905055758	10.7313472549331	14.2182183383562	11.9176510213038
WBGene00022303	7.56056617646514	3.98705956179581	3.21940417647994	2.3697030563927	2.75022715876242
WBGene00022306	524.199254901583	644.574629156989	623.491275511614	637.450122169637	653.637321399201
WBGene00022307	40.3230196078141	39.2060856909921	45.0716584707191	37.9152489022833	29.3357563601324
WBGene00022309	99.5474546567909	93.0313897752355	62.2418140786121	71.0910916917811	75.1728756728394
WBGene00022310	2045.13315073382	2341.0684727011	2041.10224788828	2033.20522238494	1902.24045147734
WBGene00022313	18.9014154411628	19.2707878820131	16.0970208823997	23.697030563927	14.6678781800662
WBGene00022314	25.2018872548838	41.19961547189	23.6089639608529	40.284951958676	20.168332497591
WBGene00022319	3.78028308823257	3.98705956179581	3.21940417647994	10.6636637537672	4.58371193127069
WBGene00022320	2.52018872548838	9.30313897752355	3.21940417647994	10.6636637537672	3.66696954501655
WBGene00022321	3.78028308823257	2.65803970786387	4.29253890197325	2.3697030563927	0.916742386254139
WBGene00022322	2.52018872548838	1.32901985393194	3.21940417647994	4.73940611278541	4.58371193127069
WBGene00022324	11.3408492646977	9.96764890448952	8.5850778039465	11.8485152819635	18.3348477250828
WBGene00022325	0	2.65803970786387	0	4.73940611278541	2.75022715876242
WBGene00022326	3.78028308823257	8.63862905055758	7.51194307845319	10.6636637537672	11.0009086350497
WBGene00022329	18.9014154411628	12.6256886123534	11.8044819804264	9.47881222557082	8.25068147628725
WBGene00022334	124.749341911675	132.237475466228	182.432903333863	135.073074214384	111.842571123005
WBGene00022335	107.108020833256	136.224535028023	140.580649039624	149.29129255274	203.516809748419
WBGene00022336	4977.37273283955	5025.02406771665	4936.41973726924	5072.34939220858	4530.54087286795
WBGene00022346	1.26009436274419	2.65803970786387	4.29253890197325	5.92425764098176	4.58371193127069
WBGene00022347	2264.38956985131	1860.62779550471	2086.173906359	1995.28997348266	2299.18990472538
WBGene00022348	210.43575857828	204.004547578552	229.650831255569	184.836838398631	231.019081336043
WBGene00022349	52.9239632352559	39.2060856909921	38.6328501177592	29.6212882049088	19.2515901113369
WBGene00022350	105.847926470512	108.979628022419	79.4119696865051	81.7547554455483	88.9240114666515
WBGene00022351	3.78028308823257	4.65156948876178	6.43880835295987	1.18485152819635	3.66696954501655
WBGene00022353	1.26009436274419	1.32901985393194	1.07313472549331	2.3697030563927	5.50045431752483
WBGene00022354	156.251700980279	120.27629678084	134.141840686664	129.148816573402	93.5077233979221
WBGene00022357	621.226520832885	484.427736758191	444.277776354231	565.17417894966	456.537708354561
WBGene00022358	126.009436274419	132.237475466228	144.873187941597	122.039707404224	116.426283054276
WBGene00022360	403.230196078141	535.59500113457	386.328501177592	392.185855832993	453.787481195799
WBGene00022361	2.52018872548838	3.32254963482984	4.29253890197325	4.73940611278541	5.50045431752483
WBGene00022363	27.7220759803722	34.5545162022303	57.9492751766389	37.9152489022833	46.7538616989611
WBGene00022366	6.30047181372095	2.65803970786387	2.14626945098662	1.18485152819635	2.75022715876242
WBGene00022368	585.943878676048	620.652271786214	579.492751766389	549.771109083107	588.548611975157
WBGene00022369	71.8253786764188	106.321588314555	69.7537571570653	80.5699039173519	77.9231028316018
WBGene00022371	7.56056617646514	9.30313897752355	11.8044819804264	11.8485152819635	9.16742386254139
WBGene00022372	26.461981617628	25.2513772247068	28.9746375883194	28.4364366767124	38.5031802226738
WBGene00022373	78.1258504901397	87.0508004325418	78.3388349610118	86.4941615583337	78.8398452178559
WBGene00022376	211.695852941024	134.895515174091	179.213499157383	175.35802617306	177.848022933303
WBGene00022378	8.82066053920932	9.96764890448952	18.2432903333863	20.142475979338	17.4181053388286
WBGene00022380	1392.40427083233	1582.86264603294	1344.63781104312	1582.96164167033	1109.25828736751
WBGene00022381	3217.02090808592	3457.44515000393	3216.18477230346	3099.57159776166	3486.37129492449
WBGene00022382	807.720486519025	782.79269396591	820.948065002384	742.901908179113	807.650042289896
WBGene00022383	6.30047181372095	2.65803970786387	11.8044819804264	4.73940611278541	6.41719670377897
WBGene00022386	102.067643382279	85.7217805786099	114.825415627784	82.9396069737446	95.3412081704304
WBGene00022388	11.3408492646977	15.2837283202173	21.4626945098662	30.8061397331052	22.9185596563535
WBGene00022389	86.9465110293491	93.0313897752355	86.9239127649583	91.2335676711191	97.1746929429387
WBGene00022390	1.26009436274419	3.32254963482984	5.36567362746656	5.92425764098176	6.41719670377897
WBGene00022391	1.26009436274419	5.31607941572774	12.8776167059197	10.6636637537672	5.50045431752483
WBGene00022393	224.296796568466	207.327097213382	248.967256314448	226.306641885503	264.938549627446
WBGene00022394	105.847926470512	133.56649532016	106.240337823838	145.736737968151	101.758404874209
WBGene00022396	8.82066053920932	5.31607941572774	9.65821252943981	7.10910916917811	2.75022715876242
WBGene00022398	100.807549019535	99.0119791179292	91.2164516669315	80.5699039173519	103.591889646718
WBGene00022399	54.1840575980001	68.4445224774947	77.2657002355185	74.6456462763702	93.5077233979221
WBGene00022400	245.718400735117	241.881613415612	210.334406196689	201.42475979338	201.68332497591
WBGene00022401	822.841618871956	782.79269396591	782.315214884625	683.659331769295	872.73875171394
WBGene00022402	1152.98634191093	934.300957314151	835.97195115929	905.226567542013	920.409355799155
WBGene00022410	5.04037745097676	5.98058934269371	7.51194307845319	3.55455458458906	8.25068147628725
WBGene00022411	1.26009436274419	4.65156948876178	3.21940417647994	1.18485152819635	5.50045431752483
WBGene00022412	3.78028308823257	7.97411912359162	3.21940417647994	9.47881222557082	4.58371193127069
WBGene00022413	25.2018872548838	39.2060856909921	33.2671764902927	46.2092095996577	47.6706040852152
WBGene00022416	2.52018872548838	4.65156948876178	6.43880835295987	3.55455458458906	4.58371193127069
WBGene00022417	2.52018872548838	8.63862905055758	10.7313472549331	1.18485152819635	1.83348477250828
WBGene00022418	91.9868884803258	116.289237219044	120.191089255251	91.2335676711191	77.9231028316018
WBGene00022419	10.0807549019535	13.2901985393194	19.3164250588796	20.142475979338	16.5013629525745
WBGene00022420	3035.56731985075	3147.78352403779	3357.83855606857	3197.91427460195	3461.61925049563
WBGene00022425	90.7267941175816	45.1866750336858	41.8522542942392	94.7881222557082	46.7538616989611
WBGene00022426	5.04037745097676	14.6192183932513	5.36567362746656	2.3697030563927	3.66696954501655
WBGene00022427	57.9643406862327	79.7411912359161	93.3627211179182	58.0577248816212	82.5068147628725
WBGene00022428	26.461981617628	25.9158871516727	20.3895597843729	8.29396069737446	16.5013629525745
WBGene00022434	95.7671715685584	104.992568460623	95.5089905689048	133.888222686188	125.593706916817
WBGene00022435	2.52018872548838	1.9935297808979	3.21940417647994	2.3697030563927	0.916742386254139
WBGene00022438	1.26009436274419	4.65156948876178	7.51194307845319	3.55455458458906	2.75022715876242
WBGene00022440	1.26009436274419	0.664509926965968	2.14626945098662	3.55455458458906	2.75022715876242
WBGene00022441	21.4216041666512	23.9223573707748	16.0970208823997	23.697030563927	20.168332497591
WBGene00022448	6.30047181372095	9.96764890448952	1.07313472549331	4.73940611278541	12.8343934075579
WBGene00022452	2677.7005208314	2507.1959544426	2394.16357257558	2536.76712186839	2352.36096312812
WBGene00022453	344.005761029164	400.034976033513	420.668812393378	343.606943176942	464.788389830848
WBGene00022454	5.04037745097676	1.9935297808979	3.21940417647994	0	2.75022715876242
WBGene00022455	277.220759803722	267.797500567285	253.259795216422	290.288624408106	244.770217129855
WBGene00022456	379.288403186001	333.583983336916	386.328501177592	332.943279423175	345.61187961781
WBGene00022457	6.30047181372095	9.30313897752355	13.9507514314131	11.8485152819635	10.0841662487955
WBGene00022458	575.863123774094	528.285391937944	549.444979452576	670.625964959135	516.12596346108
WBGene00022459	112.148398284233	103.663548606691	111.606011451304	101.897231424886	135.677873165613
WBGene00022460	61.7446237744653	51.1672643763795	66.5343529805854	49.7637641842468	74.2561332865852
WBGene00022462	275.960665440977	360.828890342521	345.549381608847	353.085755402513	502.374827667268
WBGene00022463	95.7671715685584	79.0766813089502	67.6074877060787	113.74574670685	116.426283054276
WBGene00022466	51.6638688725118	61.134913280869	72.9731613335452	49.7637641842468	65.0887094240438
WBGene00022470	123.489247548931	104.992568460623	114.825415627784	125.594261988813	142.095069869391
WBGene00022471	35.2826421568373	47.1802048145837	50.4373320981857	45.0243580714614	48.5873464714693
WBGene00022472	5.04037745097676	1.32901985393194	0	1.18485152819635	2.75022715876242
WBGene00022473	41.5831139705582	26.5803970786387	25.7552334118395	37.9152489022833	30.2524987463866
WBGene00022474	35.2826421568373	43.1931452527879	43.9985237452258	34.3606943176942	47.6706040852152
WBGene00022475	16.3812267156745	36.5480459831282	25.7552334118395	22.5121790357307	22.0018172700993
WBGene00022478	3.78028308823257	2.65803970786387	5.36567362746656	3.55455458458906	3.66696954501655
WBGene00022485	32.7624534313489	22.5933375168429	21.4626945098662	21.3273275075343	19.2515901113369
WBGene00022486	6.30047181372095	6.64509926965968	15.0238861569064	9.47881222557082	7.33393909003311
WBGene00022488	95.7671715685584	104.992568460623	96.5821252943981	88.8638646147264	120.093252599292
WBGene00022489	241.938117646884	215.301216336974	303.697127314607	207.349017434362	207.183779293435
WBGene00022490	16.3812267156745	12.6256886123534	16.0970208823997	15.4030698665526	14.6678781800662
WBGene00022491	10.0807549019535	13.2901985393194	12.8776167059197	15.4030698665526	16.5013629525745
WBGene00022492	2605.87514215498	2931.15328784688	2896.39062410645	2705.01603887227	2706.22352422222
WBGene00022494	3.78028308823257	4.65156948876178	3.21940417647994	4.73940611278541	0.916742386254139
WBGene00022497	1426.42681862642	1125.01530635338	1242.69001212126	1623.246593629	1344.86108063482
WBGene00022498	1.26009436274419	6.64509926965968	6.43880835295987	2.3697030563927	0.916742386254139
WBGene00022499	6.30047181372095	7.97411912359162	11.8044819804264	7.10910916917811	1.83348477250828
WBGene00022500	808.980580881769	730.296409735599	741.536095315879	940.772113387903	745.311560024615
WBGene00022501	948.851055146375	1032.64842650511	1231.95866486632	911.150825182995	826.901632401233
WBGene00022502	42.8432083333024	23.2578474438089	19.3164250588796	14.2182183383562	28.4190139738783
WBGene00022505	5.04037745097676	8.63862905055758	6.43880835295987	4.73940611278541	12.8343934075579
WBGene00022515	270.920287990001	235.901024072919	237.162774334022	313.985654972033	265.8552920137
WBGene00022516	139.870474264605	127.585905977466	128.776167059197	129.148816573402	124.676964530563
WBGene00022517	16.3812267156745	10.6321588314555	13.9507514314131	11.8485152819635	9.16742386254139
WBGene00022518	133.570002450884	116.289237219044	160.970208823997	117.300301291439	178.764765319557
WBGene00022519	8.82066053920932	7.30960919662565	12.8776167059197	21.3273275075343	11.0009086350497
WBGene00022531	350.306232842885	314.313195454903	311.209070393061	270.146148428768	423.534982449412
WBGene00022532	284.781325980187	229.255924803259	257.552334118395	273.700703013357	256.687868151159
WBGene00022533	2.52018872548838	3.98705956179581	1.07313472549331	8.29396069737446	1.83348477250828
WBGene00022534	56.7042463234885	53.1607941572774	42.9253890197325	52.1334672406395	54.0878007889942
WBGene00022538	10.0807549019535	36.5480459831282	30.0477723138127	22.5121790357307	20.168332497591
WBGene00022544	10.0807549019535	4.65156948876178	7.51194307845319	2.3697030563927	2.75022715876242
WBGene00022549	8.82066053920932	15.9482382471832	18.2432903333863	17.7727729229453	17.4181053388286
WBGene00022554	78.1258504901397	83.728250797712	107.313472549331	85.3093100301373	84.3402995353808
WBGene00022555	6.30047181372095	1.9935297808979	4.29253890197325	5.92425764098176	2.75022715876242
WBGene00022557	23.9417928921396	15.2837283202173	17.170155607893	15.4030698665526	5.50045431752483
WBGene00022558	3.78028308823257	3.98705956179581	0	1.18485152819635	3.66696954501655
WBGene00022559	13.8610379901861	14.6192183932513	7.51194307845319	11.8485152819635	7.33393909003311
WBGene00022561	5.04037745097676	4.65156948876178	4.29253890197325	14.2182183383562	4.58371193127069
WBGene00022562	10.0807549019535	9.96764890448952	10.7313472549331	10.6636637537672	13.7511357938121
WBGene00022564	18.9014154411628	11.2966687584215	9.65821252943981	14.2182183383562	17.4181053388286
WBGene00022569	23.9417928921396	24.5868672977408	30.0477723138127	35.5455458458906	29.3357563601324
WBGene00022570	3.78028308823257	2.65803970786387	7.51194307845319	2.3697030563927	5.50045431752483
WBGene00022572	5.04037745097676	3.32254963482984	5.36567362746656	1.18485152819635	5.50045431752483
WBGene00022574	6.30047181372095	13.9547084662853	6.43880835295987	17.7727729229453	8.25068147628725
WBGene00022575	13.8610379901861	14.6192183932513	13.9507514314131	5.92425764098176	6.41719670377897
WBGene00022576	21.4216041666512	11.9611786853874	27.9015028628261	17.7727729229453	13.7511357938121
WBGene00022579	335.185100489954	265.139460859421	332.671764902927	310.431100387444	316.276123257678
WBGene00022580	1460.44936642052	1509.76655406668	1705.21107880887	1451.44312204053	1770.22954785674
WBGene00022583	304.942835784094	196.694938381927	214.626945098662	277.255257597946	211.767491224706
WBGene00022584	90.7267941175816	101.005508898827	98.7283947453847	129.148816573402	162.263402366983
WBGene00022586	94.5070772058142	83.063740870746	87.9970474904516	78.2002008609592	113.676055895513
WBGene00022590	28.9821703431164	24.5868672977408	20.3895597843729	20.142475979338	39.419922608928
WBGene00022591	18.9014154411628	9.96764890448952	12.8776167059197	18.9576244511416	10.0841662487955
WBGene00022592	3.78028308823257	10.6321588314555	12.8776167059197	10.6636637537672	11.0009086350497
WBGene00022593	73.085473039163	63.7929529887329	78.3388349610118	79.3850523891556	87.0905266941432
WBGene00022597	110.888303921489	87.7153103595078	52.5836015491723	98.3426768402972	52.2543160164859
WBGene00022598	477.575763480048	493.730875735714	533.347958570176	504.746751011646	573.880733795091
WBGene00022599	20976.7908566025	17063.9504145591	17018.8436115984	16936.2677440387	19944.647355345
WBGene00022603	444.813310048699	524.298332376149	514.031533511297	452.613283771006	506.041797212285
WBGene00022609	45.3633970587908	86.3862905055758	71.9000266080519	71.0910916917811	67.8389365828063
WBGene00022610	197.834814950838	253.178282174034	184.57917278485	283.179515238928	260.354837696175
WBGene00022613	617.446237744653	606.033053392963	675.001742335293	579.392397288016	568.380279477566
WBGene00022614	49.1436801470234	22.5933375168429	39.7059848432526	39.1001004304796	34.8362106776573
WBGene00022615	28.9821703431164	25.2513772247068	36.4865806667726	26.0667336203197	21.0850748838452
WBGene00022618	355.346610293861	327.603393994222	317.64787874602	325.834170253997	384.115059840484
WBGene00022620	257.059249999815	237.894553853817	254.332929941915	268.961296900572	264.021807241192
WBGene00022623	1.26009436274419	6.64509926965968	7.51194307845319	10.6636637537672	6.41719670377897
WBGene00022629	85.6864166666049	57.8123636460392	74.0462960590385	72.2759432199775	77.9231028316018
WBGene00022631	42.8432083333024	32.5609864213324	33.2671764902927	34.3606943176942	33.9194682914031
WBGene00022633	2.52018872548838	2.65803970786387	9.65821252943981	5.92425764098176	5.50045431752483
WBGene00022635	6.30047181372095	3.32254963482984	5.36567362746656	15.4030698665526	11.0009086350497
WBGene00022638	3.78028308823257	3.32254963482984	3.21940417647994	5.92425764098176	1.83348477250828
WBGene00022642	1508.33295220479	1168.20845160617	1290.98107476845	1235.8001439088	1255.93706916817
WBGene00022643	8.82066053920932	5.31607941572774	3.21940417647994	16.5879213947489	7.33393909003311
WBGene00022644	263.359721813536	261.816911224591	340.18370798138	325.834170253997	352.945818707843
WBGene00022645	309.983213235071	358.835360561623	417.449408216898	344.791794705138	527.12687209613
WBGene00022646	299.902458333117	260.487891370659	317.64787874602	276.07040606975	337.361198141523
WBGene00022647	12.6009436274419	13.2901985393194	25.7552334118395	16.5879213947489	18.3348477250828
WBGene00022649	41.5831139705582	19.935297808979	19.3164250588796	41.4698034868723	16.5013629525745
WBGene00022650	3.78028308823257	1.32901985393194	8.5850778039465	5.92425764098176	0
WBGene00022653	796.379637254328	743.586608274918	662.124125629374	963.284292423634	565.630052318804
WBGene00022661	5.04037745097676	1.32901985393194	1.07313472549331	0	3.66696954501655
WBGene00022663	100.807549019535	89.0443302134397	75.1194307845319	82.9396069737446	71.5059061278228
WBGene00022666	178.933399509675	167.456501595424	159.897074098504	206.164165906165	155.846205663204
WBGene00022667	178.933399509675	200.681997943722	199.603058941756	219.197532716325	203.516809748419
WBGene00022668	456.154159313397	352.854771218929	276.868759177275	340.052388592353	400.616422793059
WBGene00022669	330.144723038978	328.267903921188	282.234432804741	328.203873310389	371.280666432926
WBGene00022671	0	3.98705956179581	1.07313472549331	1.18485152819635	9.16742386254139
WBGene00022672	54.1840575980001	49.8382445224476	57.9492751766389	58.0577248816212	75.1728756728394
WBGene00022673	216.736230392001	188.720819258335	181.35976860837	190.761096039613	226.435369404772
WBGene00022674	2.52018872548838	3.32254963482984	2.14626945098662	8.29396069737446	3.66696954501655
WBGene00022677	40.3230196078141	39.8705956179581	36.4865806667726	27.2515851485161	46.7538616989611
WBGene00022678	4591.78385783983	4475.47435811579	4245.32097405154	4417.126497116	4891.73737305208
WBGene00022679	51.6638688725118	18.6062779550471	15.0238861569064	7.10910916917811	13.7511357938121
WBGene00022680	1.26009436274419	0.664509926965968	0	7.10910916917811	5.50045431752483
WBGene00022681	54.1840575980001	75.7541316741203	57.9492751766389	75.8304978045665	51.3375736302318
WBGene00022683	7.56056617646514	11.9611786853874	6.43880835295987	10.6636637537672	9.16742386254139
WBGene00022694	172.632927695954	187.391799404403	185.652307510343	191.945947567809	201.68332497591
WBGene00022697	355.346610293861	384.751247713295	400.279252609005	479.864868919523	427.201951994429
WBGene00022698	21.4216041666512	40.535105544924	16.0970208823997	33.1758427894979	21.0850748838452
WBGene00022700	2.52018872548838	5.31607941572774	3.21940417647994	8.29396069737446	3.66696954501655
WBGene00022702	288.561609068419	334.248493263882	299.404588412634	343.606943176942	332.777486210252
WBGene00022703	2178.7031531847	2350.37161167863	2285.77696530075	2318.75444068026	2051.66946043676
WBGene00022704	2040.09277328284	1771.58346529127	1620.4334354949	1939.60195165743	1669.38788536879
WBGene00022712	133.570002450884	134.895515174091	106.240337823838	122.039707404224	128.343934075579
WBGene00022713	10.0807549019535	1.32901985393194	9.65821252943981	4.73940611278541	5.50045431752483
WBGene00022717	1974.56786642014	1485.17968676894	1487.36472953373	1428.9309430048	1771.146290243
WBGene00022718	515.378594362373	465.156948876178	607.394254629215	441.949620017239	539.044523117434
WBGene00022719	681.711050244606	736.276999078292	769.437598178705	716.835174558793	760.896180590935
WBGene00022721	89.4666997548374	63.7929529887329	75.1194307845319	69.9062401635848	68.7556789690604
WBGene00022722	541.840575980001	566.162457775005	570.907673962442	516.595266293609	567.463537091312
WBGene00022727	49.1436801470234	38.5415757640261	66.5343529805854	55.6880218252285	40.3366649951821
WBGene00022734	148.691134803814	152.172773275207	172.774690804423	158.770104778311	197.09961304464
WBGene00022735	8.82066053920932	5.31607941572774	6.43880835295987	9.47881222557082	3.66696954501655
WBGene00022736	12.6009436274419	35.8835360561623	42.9253890197325	48.5789126560504	30.2524987463866
WBGene00022737	207.915569852791	124.263356342636	158.82393937301	144.551886439955	151.262493731933
WBGene00022738	1769.17248529284	1998.84586031363	1974.56789490769	1914.7200695653	1977.41332715018
WBGene00022739	108.368115196	152.837283202173	127.703032333704	125.594261988813	121.009994985546
WBGene00022741	64.2648124999536	53.1607941572774	46.1447931962124	27.2515851485161	33.9194682914031
WBGene00022742	54.1840575980001	66.4509926965968	62.2418140786121	82.9396069737446	67.8389365828063
WBGene00022743	55.4441519607443	117.618257072976	78.3388349610118	84.124458501941	82.5068147628725
WBGene00022745	85.6864166666049	122.934336488704	126.629897608211	132.703371157991	103.591889646718
WBGene00022748	4997.53424264345	5154.60350347501	4970.76004848502	5115.00404722365	5337.27417277159
WBGene00022749	5288.61604043736	5275.54431018282	5219.72730479947	5032.06444024991	5058.58448735034
WBGene00022750	946.330866420886	742.922098347952	749.048038394332	836.505178906625	858.987615920128
WBGene00022751	3.78028308823257	5.31607941572774	2.14626945098662	4.73940611278541	5.50045431752483
WBGene00022754	3.78028308823257	1.9935297808979	1.07313472549331	5.92425764098176	0
WBGene00022759	562.002085783908	455.853809898654	506.519590432843	489.343681145093	418.034528131887
WBGene00022761	6.30047181372095	7.97411912359162	2.14626945098662	4.73940611278541	2.75022715876242
WBGene00022762	13.8610379901861	23.2578474438089	25.7552334118395	22.5121790357307	23.8353020426076
WBGene00022765	453.633970587908	547.556179819958	581.639021217375	578.20754575982	606.88345970024
WBGene00022766	323.844251225257	304.345546550413	304.770262040101	374.413082910047	288.773851670054
WBGene00022769	97.0272659313026	96.3539394100654	81.5582391374917	88.8638646147264	77.0063604453476
WBGene00022770	40.3230196078141	35.2190261291963	40.7791195687459	41.4698034868723	33.9194682914031
WBGene00022771	7.56056617646514	8.63862905055758	18.2432903333863	13.0333668101599	10.0841662487955
WBGene00022772	44.1033026960466	56.4833437921073	33.2671764902927	43.839506543265	51.3375736302318
WBGene00022773	124.749341911675	77.7476614550182	79.4119696865051	94.7881222557082	96.2579505566846
WBGene00022774	327.624534313489	361.493400269487	334.818034353913	298.582585105481	282.356654966275
WBGene00022775	365.427365195815	434.589492235743	474.325548668044	372.043379853655	470.288844148373
WBGene00022776	3579.92808455624	3349.79454183544	3435.10425630409	3534.41210860972	3630.29984956639
WBGene00022781	617.446237744653	784.786223746808	636.368892217534	782.002008609592	719.642773209499
WBGene00022782	10.0807549019535	17.2772581011152	10.7313472549331	22.5121790357307	18.3348477250828
WBGene00022783	618.706332107397	525.627352230081	522.616611315243	477.49516586313	575.714218567599
WBGene00022785	422.131611519303	462.498909168314	480.764357021004	317.540209556622	425.36846722192
WBGene00022786	3.78028308823257	5.98058934269371	1.07313472549331	4.73940611278541	5.50045431752483
WBGene00022787	611.145765930932	625.303841274976	684.659954864733	632.710716056852	697.6409559394
WBGene00022788	40.3230196078141	53.1607941572774	64.3880835295987	53.3183187688358	52.2543160164859
WBGene00022789	5.04037745097676	9.30313897752355	11.8044819804264	18.9576244511416	15.5846205663204
WBGene00022791	485.136329656513	425.286353258219	390.621040079566	404.034371114956	432.702406311953
WBGene00022792	189.014154411628	235.236514145953	194.237385314289	213.273275075343	220.018172700993
WBGene00022793	908.528035538561	1035.30646621298	1051.67203098345	1016.60261119247	995.582231471995
WBGene00022794	144.910851715582	131.572965539262	148.092592118077	159.954956306508	164.096887139491
WBGene00022797	141.130568627349	279.758679252672	203.895597843729	242.894563280252	252.104156219888
WBGene00022798	335.185100489954	264.474950932455	256.479199392902	338.867537064157	224.601884632264
WBGene00022800	78.1258504901397	101.670018825793	94.4358558434115	78.2002008609592	107.258859191734
WBGene00022801	56.7042463234885	44.5221651067199	41.8522542942392	41.4698034868723	33.002725905149
WBGene00022802	113.408492646977	106.986098241521	100.874664196371	91.2335676711191	90.7574962391597
WBGene00022803	238.157834558652	209.985136921246	166.335882451463	180.097432285846	199.849840203402
WBGene00022805	34.0225477940931	28.5739268595366	23.6089639608529	14.2182183383562	14.6678781800662
WBGene00022812	146.170946078326	146.192183932513	198.529924216263	142.182183383562	160.429917594474
WBGene00022813	3.78028308823257	2.65803970786387	6.43880835295987	0	1.83348477250828
WBGene00022814	11.3408492646977	9.30313897752355	15.0238861569064	9.47881222557082	3.66696954501655
WBGene00022816	95.7671715685584	138.882574735887	140.580649039624	87.67901308653	119.176510213038
WBGene00022817	3164.09694485066	2667.3428468414	2789.07715155712	2911.18020477844	3260.85266790597
WBGene00022820	2715.50335171373	2436.7579021842	2751.51743616485	2733.45247554898	2281.77179938655
WBGene00022821	3258.60402205647	3277.36295979615	2893.17121992997	3543.89092083529	2597.13118025797
WBGene00022822	3210.72043627219	3044.78448535807	2999.41155775381	3347.20556715469	2575.12936298788
WBGene00022823	34.0225477940931	35.2190261291963	26.8283681373328	30.8061397331052	38.5031802226738
WBGene00022830	338.965383578187	302.352016769515	350.915055236313	259.482484675001	422.618240063158
WBGene00022831	1587.71889705768	1758.29326675195	1670.87076759309	1585.33134472672	1882.07211897975
WBGene00022832	682.971144607351	647.232668864853	693.24503266868	726.313986784364	768.230119680968
WBGene00022834	1.26009436274419	3.32254963482984	0	5.92425764098176	0
WBGene00022835	666.589917891676	666.503456746866	706.122649374599	591.24091256998	673.805653896792
WBGene00022836	441.033026960466	371.461049173976	434.619563824791	391.001004304796	471.205586534627
WBGene00022837	1.26009436274419	17.2772581011152	10.7313472549331	22.5121790357307	11.9176510213038
WBGene00022842	11.3408492646977	8.63862905055758	3.21940417647994	5.92425764098176	9.16742386254139
WBGene00022847	8.82066053920932	13.9547084662853	7.51194307845319	4.73940611278541	14.6678781800662
WBGene00022848	85.6864166666049	110.973157803317	134.141840686664	116.115449763242	100.841662487955
WBGene00022850	880.805959558188	823.9923094378	783.388349610118	819.917257511876	788.398452178559
WBGene00022851	83.1662279411165	102.999038679725	81.5582391374917	99.5275283684936	96.2579505566846
WBGene00022852	37.8028308823257	35.2190261291963	41.8522542942392	50.9486157124431	42.1701497676904
WBGene00022853	364.167270833071	349.532221584099	301.550857863621	299.767436633677	326.360289506473
WBGene00022854	56.7042463234885	65.1219728426649	30.0477723138127	68.7213886353884	72.422648514077
WBGene00022855	60.4845294117211	81.0702110898481	70.8268918825586	81.7547554455483	83.4235571491266
WBGene00022856	1459.18927205777	1311.07808590385	1464.82890029837	1824.67135342238	1656.55349196123
WBGene00022857	3.78028308823257	1.9935297808979	5.36567362746656	7.10910916917811	0
WBGene00022858	2.52018872548838	4.65156948876178	4.29253890197325	4.73940611278541	9.16742386254139
WBGene00022861	47.8835857842792	39.2060856909921	61.1686793531188	54.5031702970322	57.7547703340107
WBGene00022862	21.4216041666512	15.2837283202173	23.6089639608529	20.142475979338	22.9185596563535
WBGene00022864	238.157834558652	165.462971814526	157.750804647517	181.282283814042	216.351203155977
WBGene00022865	194.054531862605	141.540614443751	152.38513102005	180.097432285846	193.432643499623
WBGene00022867	10.0807549019535	2.65803970786387	3.21940417647994	5.92425764098176	4.58371193127069
WBGene00022868	22.6816985293954	35.8835360561623	43.9985237452258	58.0577248816212	42.1701497676904
WBGene00022870	2.52018872548838	3.32254963482984	1.07313472549331	3.55455458458906	1.83348477250828
WBGene00022872	0	3.98705956179581	1.07313472549331	4.73940611278541	0.916742386254139
WBGene00022873	0	3.32254963482984	1.07313472549331	3.55455458458906	3.66696954501655
WBGene00022880	3180.47817156633	3303.27884694783	3144.2847456954	3323.50853659077	3610.1315170688
WBGene00022881	161.292078431256	117.618257072976	105.167203098345	112.560895178653	110.009086350497
WBGene00022882	612.405860293676	619.323251932282	633.149488041054	758.304978045665	588.548611975157
WBGene00022883	95.7671715685584	104.328058533657	99.801529470878	90.0487161429228	123.760222144309
WBGene00022885	166.332455882233	106.986098241521	143.800053216104	157.585253250115	117.34302544053
