	amir_1_mix_1	amir_1_mix_2	amir_1_mix_5	amir_1_mix_6	amir_1_mix_8	amir_1_mix_9
WBGene00004370	36.7106824020593	67.051652802327	45.4664941977367	65.6968803161432	51.3237304794918	48.4963363362978
WBGene00004371	402.670297597588	521.639129428272	620.769200779765	530.014020928885	537.829925649674	487.51580211752
WBGene00004372	10.3248794255792	21.5929051397324	20.6114773696406	21.3070963187491	10.6924438498941	37.0103619408589
WBGene00004373	4468.37837362566	5261.85004194532	5182.57411861935	5353.40795008572	5209.35864366842	5736.60610083312
WBGene00004374	726.183186265736	538.686159801745	549.23524990866	651.642029081745	479.021484475257	478.582266476623
WBGene00004375	172.081323759653	135.239774296219	174.591337719309	120.740212472912	165.732879673359	127.6219377271
WBGene00004377	19.502550026094	14.7740929903432	18.7928176017312	23.0826876786449	21.3848876997883	15.3146325272519
WBGene00004378	232.883391488064	212.519645322629	281.892264025968	219.285532947127	238.441497852639	237.376804172405
WBGene00004380	715.858306840157	639.831873351018	842.645692464721	863.825196589288	503.614105330013	658.529198671834
WBGene00004381	626.376018485137	608.010749987202	527.411332693746	514.033698689823	584.876678589209	627.89993361733
WBGene00004382	67.6853206787969	117.056275231181	91.53920831811	128.730373592443	59.8776855594071	146.765228386164
WBGene00004383	390.05100052188	285.253641582781	351.001335206528	306.289509582019	365.681579666379	313.949966808665
WBGene00004384	934.975192427449	645.514216808843	877.806447977637	792.801542193458	826.525909596816	815.504182076166
WBGene00004385	504.771883028316	523.912066811402	394.649169636355	374.649776938006	500.406372175045	464.543853326642
WBGene00004386	357.929153420079	320.484171021292	349.182675438618	371.098594218214	334.673492501686	333.09325746773
WBGene00004387	731.919230391058	588.690782230599	773.536621284161	620.569180283569	677.900940083288	581.956036035574
WBGene00004388	1057.72653670933	748.932867741245	1005.71885165394	784.811381073927	913.134704780958	866.552957167006
WBGene00004389	371.695659320851	250.02311214427	384.949650874171	326.70881022082	357.127624586464	315.226186185936
WBGene00004390	674.55878913784	626.19424905224	694.121811418781	578.842783326019	712.116760402949	666.18651493546
WBGene00004391	1525.78773733559	931.904327083188	1758.03777564582	1042.27212825881	1490.52667267524	990.346236762293
WBGene00004392	8925.28465900068	5658.47761530146	8442.21864263576	7152.08199766013	8841.58181947745	6964.32914176782
WBGene00004393	5.73604412532177	11.3646869156486	10.9119586074568	9.76575247942669	18.17715454482	8.93353564089697
WBGene00004395	0	9.09174953251891	5.45597930372841	13.3169351992182	9.62319946490471	5.10487750908398
WBGene00004397	0	7.95528084095405	0	1.77559135989576	1.06924438498941	6.38109688635498
WBGene00004398	3.44162647519306	10.2282182240838	2.42487969054596	2.66338703984364	2.13848876997882	5.10487750908398
WBGene00004400	3.44162647519306	7.95528084095405	5.45597930372841	2.66338703984364	1.06924438498941	8.93353564089697
WBGene00004401	2.29441765012871	6.81881214938918	3.63731953581894	5.32677407968729	5.34622192494706	5.10487750908398
WBGene00004403	293.685459216475	253.432518218965	347.970235593345	331.14778862056	311.150116031919	255.243875454199
WBGene00004404	67.6853206787969	75.006933643281	75.7774903295612	63.9212889562474	103.716705343973	77.8493820135307
WBGene00004405	81.4518265795692	125.011556072135	66.6841914900139	101.208707514058	79.1240844892165	86.7829176544277
WBGene00004408	1567.08725503791	2327.48788032484	1316.70967196646	2441.43811985667	1384.67147856129	2392.91133238312
WBGene00004409	835.16802464685	1252.38849810448	873.562908519182	1456.87271079447	687.524139548192	1311.95351983458
WBGene00004410	894.822883550196	1171.69922100337	854.77009091745	1023.62841897991	915.273193550937	1026.08037932588
WBGene00004411	807.635012845305	720.521150452123	857.194970607997	811.445251472363	671.485473773351	724.892606289925
WBGene00004412	1316.99573117388	2235.43391630809	1243.96328125008	2505.35940881292	1226.42330958286	2493.73266318753
WBGene00004413	1969.7575526355	3113.92421488773	1648.31196964862	3165.87939469414	1668.02124058348	3186.71978504568
WBGene00004414	3874.12420224232	6539.24085126423	2897.73123020242	5977.52831308908	3162.82489079868	5459.66649596532
WBGene00004415	4085.21062605417	7124.52222742013	3733.70850351814	6865.32399303697	3485.73669506548	6943.90963173149
WBGene00004416	1438.5998666307	2425.22418779942	1300.94795397791	1937.17017364628	1234.97726466277	2350.79609293317
WBGene00004417	2910.46878918827	4119.69900692263	2681.31071782119	4557.94302085242	2493.47790579531	4548.44586059383
WBGene00004418	632.112062610459	1000.09244857708	563.784528051935	1075.12056841688	600.91534436405	976.307823612311
WBGene00004419	1713.92998464615	2912.76925648075	1813.20378860574	2811.64891839494	1438.13369781076	2657.08874347821
WBGene00004420	7369.66949221341	12487.5179829147	7568.04951419394	13776.8133614312	6156.70916876904	12102.3883546609
WBGene00004421	3367.05790156388	6030.10287744317	2872.87621337432	5131.45903009875	3128.60907047902	4964.49337758417
WBGene00004422	2807.21999493247	5344.81225642955	2610.38298687272	6037.89841932554	2489.20092825535	4628.8476813619
WBGene00004423	6080.20677284108	7369.99946479814	5942.77390160551	6931.02087335311	6320.30355967242	7076.63644696767
WBGene00004424	1542.99586971156	1700.15716258104	1741.063617812	1932.73119524654	1487.31893952027	1844.13700015659
WBGene00004425	1801.11785535104	2687.7484555509	1649.52440949389	2983.88128030483	1578.20471224437	2535.84790263747
WBGene00004426	3139.91055420114	6554.01494425457	4262.33227605716	6824.48539175936	3751.97854692785	6203.70239291431
WBGene00004427	10144.7676400441	15695.7690992023	7825.69298131445	14416.9140466736	7657.92828529417	15366.9575217201
WBGene00004428	2613.3417034966	3999.23332561675	2484.28924296433	4306.69684342717	2211.19738815811	4069.8635941172
WBGene00004429	2029.41241153884	3482.14007095474	1966.57742903277	3539.6413759522	2102.13446088918	3223.73014698653
WBGene00004430	2934.56017451462	4561.78532794136	2601.89590795581	4756.80925316075	2483.85470633041	4488.46354986209
WBGene00004431	1204.56926631757	1997.91195977103	1039.06094739894	2093.4222133171	1185.79202295326	1827.54614825207
WBGene00004432	5539.87141623577	7955.28084095404	5041.32487664505	8845.99615500069	4696.1213388735	8461.3344713067
WBGene00004433	6892.43062098664	11124.8920217285	6165.86283313574	12226.7221042422	6059.407929735	10905.2945787807
WBGene00004434	1096.73163676152	1746.7523789352	925.69782186592	1521.68179543067	974.081634725355	1639.94189979323
WBGene00004435	2565.1589328439	4276.53168635858	2823.16617971813	3923.16910968969	3030.23858706	3514.70816500432
WBGene00004436	844.345695247365	1395.58355324165	825.065314708263	1536.77432198978	853.257019221551	1472.75716137073
WBGene00004437	181.258994360168	203.427895790111	187.321956094675	225.500102706762	176.425323523253	274.387166113264
WBGene00004438	2764.77326840509	3548.0552550655	2163.59890388963	2742.40085535901	2309.56787157713	3905.23129444925
WBGene00004439	3264.95631613315	4729.98269429296	2998.96995728271	5625.07342814978	3023.82312075006	4647.99097202097
WBGene00004440	796.162924594662	1187.60978268528	659.567275828501	1251.79190872651	711.047516017959	1117.96817448939
WBGene00004441	879.90916882436	1493.31986071623	803.847617415985	1410.70733543718	893.888305851149	1351.51632052998
WBGene00004442	1509.72681378469	2297.93969434415	1195.46568743916	2312.70774626423	1257.43139674755	1967.93027975188
WBGene00004443	2253.11813242639	3473.04832142222	2334.55292207312	3886.76948681182	2306.36013842216	3339.8661103182
WBGene00004444	978.569127779894	1594.4655742655	974.195415676839	1802.2252302942	837.21835344671	1505.93886517977
WBGene00004445	3378.52998981452	4936.81999615777	3728.85874413705	5422.65601312166	3267.61084052764	4878.98667930702
WBGene00004446	580.487665482563	918.26670278441	600.157723410125	992.555570181731	565.630279659399	902.287099730594
