	amir_1_mix_11	amir_1_mix_13	amir_1_mix_14	amir_1_mix_15	amir_1_mix_17	amir_1_mix_20	amir_1_mix_21	amir_1_mix_24
WBGene00000072	10.1826710585718	22.8119082585823	14.9470364578401	13.6904620796944	7.09614011978616	17.9573170491695	4.67100364834529	8.83900425328755
WBGene00000073	114.555049408933	114.059541292912	91.7204509912916	107.107732741139	141.922802395723	110.579268144886	89.6832700482295	97.229046786163
WBGene00000074	210.017590583044	238.924723339888	221.487903875267	231.932534056	296.855195011054	244.786585038679	245.694791902962	277.323758446897
WBGene00000075	38.1850164696443	21.6112815081306	35.3293589003494	32.2128519522222	36.6633906188951	34.9695121483828	42.9732335647766	32.0413904181674
WBGene00000079	210.017590583044	183.69589281911	191.593830959587	181.19729223125	245.999524152587	214.542682640078	210.195164175538	201.087346762292
WBGene00000080	680.966127041991	677.153487254759	822.087005181206	799.684049713917	735.633192417832	825.091462311842	813.688835541749	875.061421075467
WBGene00000081	133.647557643755	99.6520202874912	76.0940037853678	113.550303131583	81.6056113775408	91.6768291457602	52.3152408614672	90.5997935961973
WBGene00000083	25.4566776464296	10.8056407540653	19.7029116944256	24.1596389641667	11.8269001996436	14.1768292493444	20.5524160527193	6.62925318996566
WBGene00000084	3.81850164696443	2.4012535009034	4.75587523658549	4.02660649402778	9.46152015971488	11.3414633994755	0.934200729669057	5.52437765830472
WBGene00000085	2.54566776464296	1.2006267504517	1.35882149616728	3.22128519522222	10.6442101796792	6.61585364969404	1.86840145933811	2.20975106332189
WBGene00000086	34.3665148226799	49.2256967685197	33.2911266560984	40.2660649402778	18.9230403194298	17.9573170491695	52.3152408614672	35.3560170131502
WBGene00000088	39.4578503519658	45.6238165171646	23.0999654348438	36.23945844625	37.8460806388595	30.2439023986013	27.0918211604027	38.670643608133
WBGene00000089	218.927427759294	205.307174327241	125.01157764739	139.320584693361	138.37473233583	125.701219344187	126.117098505323	119.326557419382
