	amir_1_mix_1	amir_1_mix_2	amir_1_mix_3	amir_1_mix_5	amir_1_mix_6	amir_1_mix_7	amir_1_mix_8	amir_1_mix_9	amir_1_mix_10
WBGene00016330	14.8018141615887	15.8112279906357	0	14.6461670080908	12.2328222404675	14.9784079868249	18.2365250962721	25.0671638900799	14.0896436472874
WBGene00016331	337.666385561242	252.979647850171	408.796809159428	287.06487335858	279.196178194199	285.378089012137	313.494550464487	263.205220845839	348.886414123306
WBGene00016332	105.462925901319	152.531846497897	77.8660588875101	84.9477686469269	132.402311308589	92.2354597083428	88.5774076104645	139.958331719613	103.324053413441
WBGene00016333	265.507541523497	281.811887127212	317.953073790666	265.095622846444	277.037444857646	234.136166951947	252.706133476914	278.872198277139	331.442093417141
WBGene00016335	22.202721242383	25.1119503380684	45.4218676843809	26.8513061814999	22.3069111443819	18.1317570366828	28.6573965798562	28.2005593763399	22.81180400037
WBGene00016337	1.85022677019859	1.86014446948655	12.9776764812517	0.976411133872723	0.719577778851028	3.15334904985787	4.34202978482669	1.04446516208666	4.69654788242912
WBGene00016340	16.6520409317873	33.4826004507579	32.4441912031292	15.1343725750272	16.5502889135736	9.46004714957362	24.3153667950295	8.35572129669329	14.0896436472874
WBGene00016341	45.3305558698653	50.2239006761368	38.9330294437551	48.8205566936361	40.2963556156576	40.2052003856879	45.1571097621976	55.3566535905931	50.3201558831691
WBGene00016342	49.9561227953618	51.1539729108801	58.3995441656326	69.3251905049633	49.650866740721	69.3736790968732	69.4724765572271	55.3566535905931	71.790089059988
WBGene00016346	86.0355448142342	44.6434672676772	45.4218676843809	64.9313404025361	52.5291778561251	68.5853418344087	87.7090016534992	42.8230716455531	77.8285077659683
WBGene00016352	22.202721242383	24.1818781033251	6.48883824062584	18.0636059766454	29.5026889328922	19.7084315616117	18.2365250962721	15.6669774312999	30.8630289416771
WBGene00016353	24.0529480125816	19.5315169296088	19.4665147218775	21.4810449451999	16.5502889135736	22.8617806114696	24.3153667950295	17.7559077554733	26.166481059248
WBGene00016354	24.0529480125816	13.9510835211491	25.9553529625034	15.1343725750272	23.7460667020839	11.825058936967	21.7101489241335	24.0226987279932	16.1024498826141
WBGene00016355	99.9122455907236	159.972424375843	84.354897128136	74.6954517412633	148.233022443312	102.483844120381	75.5513182559845	174.425682068473	62.3969932951297
WBGene00016359	37.929648789071	26.0420225728117	19.4665147218775	34.6625952524817	21.5873333655308	36.2635140733655	32.9994263646829	27.1560942142532	14.7605790590629
WBGene00016360	11.1013606211915	16.7413002253789	6.48883824062584	7.81128907098178	10.7936666827654	11.0367216745026	10.4208714835841	9.40018645877996	3.35467705887794
WBGene00016361	5.55068031059576	11.1608668169193	12.9776764812517	5.85846680323634	5.0370444519572	0.788337262464468	4.34202978482669	9.40018645877996	2.01280623532677
WBGene00016362	16.6520409317873	23.2518058685819	0	23.9220727798817	23.7460667020839	20.4967688240762	19.1049310532374	14.6225122692133	13.4187082355118
WBGene00016364	40.7049889443689	22.3217336338386	32.4441912031292	38.5682397879726	17.9894444712757	37.8401885982945	25.1837727519948	30.2894897005132	32.2048997652282
WBGene00016366	0.925113385099293	0.930072234743275	6.48883824062584	2.44102783468181	2.15873333655308	3.15334904985787	1.73681191393068	2.08893032417332	2.68374164710235
WBGene00016368	2.77534015529788	11.1608668169193	0	7.32308350404542	9.35451112506337	6.30669809971574	5.21043574179203	14.6225122692133	6.70935411775589
WBGene00016373	94.3615652801278	79.0561399531783	51.9107059250068	109.358046993745	92.8255334717826	108.790542220097	141.55017098535	86.6906084531929	103.324053413441
WBGene00016374	45.3305558698653	50.2239006761368	19.4665147218775	49.3087622605725	45.3334000676148	31.5334904985787	46.8939216761283	47.0009322938998	58.3713808244762
WBGene00016375	86.0355448142342	73.4757065447187	32.4441912031292	75.1836573081997	79.8731334524641	69.3736790968732	65.1304467724004	75.2014916702397	83.8669264719486
WBGene00016376	98.9871322056243	130.210112864058	71.3772206468843	122.05139173409	146.074289106759	121.403938419528	101.603496964945	121.157958802053	121.439309531382
WBGene00016378	541.191330283086	381.329616244743	356.886103234421	419.856787565271	456.212311791552	429.643808043135	418.571671257293	514.921324908724	434.095211418806
WBGene00016379	47.1807826400639	103.238018056503	58.3995441656326	69.8133960718997	107.936666827654	59.1252946848351	74.6829122990191	103.40205104658	55.0167037655983
WBGene00016380	18.5022677019859	23.2518058685819	0	19.0400171105181	12.9524000193185	18.1317570366828	16.4997131823414	19.8448380796466	27.5083518827991
WBGene00016381	734.540027768838	627.79875845171	558.040088693823	681.046765876224	808.085845649705	659.83828868276	689.514329830479	690.391472139284	747.422048718006
WBGene00016383	18.5022677019859	16.7413002253789	25.9553529625034	28.315922882309	28.7831111540411	21.2851060865406	19.1049310532374	16.7114425933866	30.1920935299015
WBGene00016384	433.878177611568	435.273805859853	473.685191565687	476.488633329889	464.847245137764	425.702121730813	433.334572525704	454.342345507698	507.227171302345
WBGene00016387	159.119502237078	117.189101577653	103.821411850014	144.020642246227	115.852022395016	135.594009143889	132.866111415697	98.1797252361462	140.225501061098
WBGene00016390	107.313152671518	94.867367943814	103.821411850014	94.2236744187177	93.5451112506337	89.0821106584849	102.47190292191	104.446516208666	101.982182589889
WBGene00016391	1443.1768807549	1194.21274941036	1401.58905997518	1304.48527485396	1419.72695767308	1415.85372338618	1147.16426915121	1273.20303258364	1459.95545602368
WBGene00016392	44.405442484766	75.3358510142052	90.8437353687618	57.1200513315543	48.9312889618699	50.453584797726	59.051605073643	54.3121884285064	64.4097995304565
WBGene00016393	395.023415437398	457.595539493691	402.307970918802	462.818877455671	395.767778368066	469.849008428823	493.254583556312	424.052855807185	346.202672476204
WBGene00016394	8.32602046589363	9.30072234743275	6.48883824062584	5.85846680323634	10.0740889039144	3.15334904985787	2.60521787089602	7.31125613460663	6.70935411775589
WBGene00016395	77.7095243483406	70.6854898404889	103.821411850014	60.0492847331724	74.8360890005069	70.1620163593377	52.9727633748857	71.023631021893	47.6364142360668
WBGene00016396	7.40090708079434	20.461589164352	12.9776764812517	16.1107837088999	25.904800038637	12.6133961994315	11.2892774405494	33.4228851867732	6.0384187059803
WBGene00016397	1.85022677019859	6.51050564320292	6.48883824062584	2.92923340161817	5.75662223080823	11.825058936967	6.07884169875737	8.35572129669329	0.670935411775589
WBGene00016400	2717.05801203662	2132.65563426633	2323.00409014405	2381.46675551557	2561.69689270966	2471.43731782611	2624.32280194925	2331.24624177743	2466.35857368706
WBGene00016402	5.55068031059576	9.30072234743275	6.48883824062584	5.85846680323634	8.63493334621234	9.46004714957362	11.2892774405494	8.35572129669329	12.0768374119606
WBGene00016403	12.9515873913901	13.0210112864058	12.9776764812517	18.5518115435817	9.35451112506337	18.9200942991472	10.4208714835841	8.35572129669329	10.7349665884094
WBGene00016404	361.719333573823	309.71405416951	207.642823700027	241.661755633499	247.534755924754	229.40614337716	326.520639818967	295.583640870525	253.613585651172
WBGene00016405	1141.58991721253	1267.68845595508	1369.14486877205	1290.81551897974	1308.91197973002	1261.33961994315	1331.26633202786	1144.73381764698	1117.77839601813
WBGene00016406	120.264740062908	93.9372957090707	84.354897128136	118.145747198599	85.6297556832724	152.149091655642	142.418576942316	91.9129342636262	124.123051178484
WBGene00016407	103.612699131121	172.993435662249	220.620500181279	118.145747198599	151.830911337567	101.695506857916	126.787269716939	149.358518178393	125.464922002035
WBGene00016408	382.996941431107	408.301711052298	609.950794618829	470.630166526652	451.894845118446	410.723713743988	385.57224489261	492.987556504904	434.095211418806
WBGene00016409	316.388777703958	255.769864554401	467.196353325061	264.119211712571	269.841667069136	287.743100799531	305.678896851799	327.962060895212	411.283407418436
WBGene00016411	34.2291952486738	26.972094807555	19.4665147218775	30.2687451500544	30.2222667117432	41.7818749106168	38.2098621064749	24.0226987279932	35.5595768241062
WBGene00016412	303.437190312568	269.72094807555	162.220956015646	264.119211712571	245.376022588201	248.326237676307	280.495124099804	290.361315060092	287.831291651727
WBGene00016415	436.653517766866	374.81911060154	506.129382768816	428.156282203189	453.334000676148	451.71725139214	423.782106999085	463.742531966478	354.924832829286
WBGene00016417	75.859297578142	129.280040629315	162.220956015646	109.358046993745	133.841466866291	137.959020931282	107.682338663702	136.824936233353	110.033407531197
WBGene00016418	116.564286522511	133.000329568288	142.754441293769	148.414492348654	123.767377962377	120.615601157064	134.602923329627	146.225122692133	165.72104670857
WBGene00016419	56.4319164910568	117.189101577653	97.3325736093877	67.8605738041542	89.9472223563785	81.1987380338402	82.4985659117072	102.357585884493	69.1063474128856
WBGene00016421	289.560489536079	217.636902929926	272.531206106285	268.024856248062	297.185622665475	266.45799471299	259.653381132636	240.226987279932	317.352449769853
WBGene00016422	155.419048696681	247.399214441711	356.886103234421	203.581721412463	299.344356002028	231.771155164554	171.075973522172	355.118155109465	170.417594590999
WBGene00016423	3.70045354039717	8.37065011268947	0	9.27590577179087	2.87831111540411	8.67170988710915	6.07884169875737	8.35572129669329	6.70935411775589
WBGene00016424	18.5022677019859	24.1818781033251	6.48883824062584	13.6697558742181	20.8677555866798	13.401733461896	9.55246552661872	26.1116290521665	6.70935411775589
WBGene00016425	59.2072566463547	93.0072234743275	84.354897128136	33.6861841186089	100.021311260293	40.9935376481523	54.7095752888163	102.357585884493	60.384187059803
WBGene00016427	39.7798755592696	66.0351286667725	77.8660588875101	41.0092676226544	54.6879111926781	41.7818749106168	59.9200110306084	43.8675368076398	54.3457683538227
WBGene00016428	0	2.79021670422982	6.48883824062584	0.488205566936361	2.87831111540411	0.788337262464468	0	2.08893032417332	3.35467705887794
WBGene00016429	5.55068031059576	9.30072234743275	0	4.39385010242725	9.35451112506337	7.09503536218021	1.73681191393068	13.5780471071266	6.0384187059803
WBGene00016431	4.62556692549646	2.79021670422982	12.9776764812517	1.46461670080908	3.59788889425514	2.3650117873934	2.60521787089602	3.13339548625999	2.68374164710235
WBGene00016432	65.6830503420498	95.7974401785573	58.3995441656326	67.3723682372179	81.3122890101662	60.701969209764	66.8672586863311	90.8684691015396	64.4097995304565
WBGene00016434	821.500685968172	460.385756197921	609.950794618829	750.860161948124	623.873934263841	769.417168165321	884.037264190715	734.259008946923	615.247772598215
WBGene00016435	296.036283231774	503.169078996112	369.863779715673	301.222834799735	410.878911723937	365.788489783513	294.38961941125	518.054720394984	299.908129063688
WBGene00016436	24.9780613976809	9.30072234743275	45.4218676843809	11.2287280395363	11.5132444616165	14.1900707243604	36.4730501925442	21.9337684038199	17.4443207061653
WBGene00016438	17.5771543168866	14.8811557558924	19.4665147218775	19.5282226774545	12.9524000193185	25.226792398863	23.4469608380641	15.6669774312999	14.7605790590629
WBGene00016439	495.860774413221	403.651349878581	382.841456196925	466.236316424225	507.302334089975	465.907322116501	429.860948697843	420.919460320925	475.693206948892
WBGene00016442	146.167914845688	135.790546272518	181.687470737524	114.728308230045	141.756822433653	116.673914844741	116.366398233355	120.113493639966	173.101336238102
WBGene00016443	322.864571399653	345.056799089755	168.709794256272	268.024856248062	282.074489309603	296.41481068664	308.284114722695	255.893964711232	305.946547769668
WBGene00016444	129.515873913901	95.7974401785573	149.243279534394	106.917019159063	112.25413350076	96.1771460206651	125.918863759974	94.0018645877996	112.717149178299
WBGene00016445	22.202721242383	8.37065011268947	0	13.6697558742181	11.5132444616165	12.6133961994315	8.68405956965339	15.6669774312999	10.7349665884094
WBGene00016446	223.877439194029	222.287264103643	175.198632496898	160.619631522063	163.344155799183	197.084315616117	196.259746274167	157.714239475086	180.481625767633
WBGene00016449	5943.85349926295	3625.42157102928	4373.47697418182	6135.27935968925	4683.73176254134	5468.69558971602	5310.30242684305	4037.90231662703	4797.85912960723
WBGene00016450	20.3524944721844	109.748523699706	45.4218676843809	16.1107837088999	74.8360890005069	21.2851060865406	24.3153667950295	81.4682826427596	28.1792872945747
WBGene00016452	19.4273810870851	33.4826004507579	51.9107059250068	17.0871948427726	15.8307111347226	17.3434197742183	19.1049310532374	31.3339548625999	14.7605790590629
WBGene00016453	202.599831336745	93.0072234743275	201.153985459401	250.449455838353	71.2382001062518	245.17288862645	240.548450079399	100.26865556032	183.165367414736
WBGene00016454	4.62556692549646	1.86014446948655	12.9776764812517	1.95282226774545	0	1.57667452492894	6.94724765572271	2.08893032417332	4.02561247065353
WBGene00016456	12.0264740062908	9.30072234743275	0	5.37026123629998	3.59788889425514	6.30669809971574	7.81565361268805	6.26679097251997	2.68374164710235
WBGene00016457	2043.57546768434	806.372627522419	1440.52208941894	2497.65968044642	963.514645881527	2041.00517252051	1946.96615551629	1166.6675860508	1412.31904178761
WBGene00016460	62.9077101867519	96.7275124133006	110.310250090639	83.4831519461178	79.8731334524641	71.7386908842666	71.2092884711578	92.9573994257129	85.8797327072753
WBGene00016461	0	0	6.48883824062584	2.44102783468181	5.0370444519572	0.788337262464468	0.868405956965339	4.17786064834665	0.670935411775589
WBGene00016466	1.85022677019859	11.1608668169193	0	3.90564453549089	6.47620000965925	4.73002357478681	6.07884169875737	19.8448380796466	6.0384187059803
WBGene00016469	236.829026585419	204.61589164352	266.04236786566	271.930500783553	241.778133693945	296.41481068664	291.784401540354	226.648940172806	220.737750474169
WBGene00016472	3.70045354039717	0	12.9776764812517	0.976411133872723	0.719577778851028	0.788337262464468	0.868405956965339	3.13339548625999	0.670935411775589
WBGene00016474	5.55068031059576	10.230794582176	0	6.3466723701727	5.75662223080823	5.51836083725128	12.1576833975147	8.35572129669329	4.02561247065353
WBGene00016485	112.863832982114	77.1959954836918	58.3995441656326	88.8534131824178	71.9577778851028	98.5421578080585	65.9988527293657	52.2232581043331	99.9693763545627
WBGene00016486	453.305558698653	329.245571099119	389.330294437551	401.304976021689	364.10635609862	433.585494355457	392.519492548333	257.982895035405	446.172048830766
WBGene00016489	212.776078572837	166.482930019046	90.8437353687618	162.572453789808	174.8574002608	234.136166951947	181.496845005756	199.492845958552	177.797884120531
WBGene00016490	426.477270530774	359.937954845647	227.109338421905	429.132693337062	301.503089338581	454.870600441998	348.230788743101	377.051923513285	348.886414123306
WBGene00016492	19.4273810870851	34.4126726855012	45.4218676843809	19.5282226774545	39.5767778368065	18.1317570366828	18.2365250962721	49.0898626180731	18.7861915297165
WBGene00016493	978.769961435052	1959.66219860408	1745.49748672835	1068.6819860237	1951.49493624399	1045.33521002788	1003.87728625193	1742.16789036055	1084.90256084113
WBGene00016494	195.198924255951	166.482930019046	188.176308978149	198.699665743099	176.296555818502	199.44932740351	205.812211800785	152.491913664653	201.951558944452
WBGene00016495	37.0045354039717	28.8322392770415	25.9553529625034	30.7569507169908	33.8201556059983	27.5918041862564	31.2626144507522	36.5562806730332	38.2433184712085
WBGene00016496	1563.4416208178	1867.5850473645	1544.34350126895	1364.04635402019	1917.67478063799	1511.24253214439	1511.89477107665	1823.63617300331	1478.7416475534
WBGene00016500	244.229933666213	174.853580131736	155.73211777502	239.708933365753	195.005578068629	234.136166951947	238.811638165468	182.781403365166	204.635300591555
WBGene00016501	62.9077101867519	60.4546952583128	51.9107059250068	72.2544239065815	62.6032667600395	83.5637498212336	73.8145063420538	59.5345142389397	69.7772828246612
WBGene00016502	0.925113385099293	3.7202889389731	6.48883824062584	2.92923340161817	2.87831111540411	1.57667452492894	1.73681191393068	2.08893032417332	2.01280623532677
WBGene00016504	5.55068031059576	10.230794582176	6.48883824062584	7.81128907098178	10.7936666827654	6.30669809971574	21.7101489241335	12.5335819450399	3.35467705887794
WBGene00016505	180.397110094362	295.762970648361	291.997720828163	167.942715026108	222.349533664968	217.581084440193	216.233083284369	235.004661469499	203.293429768003
WBGene00016506	35.1543086337731	77.1959954836918	51.9107059250068	38.5682397879726	53.2487556349761	59.1252946848351	29.5258025368215	28.2005593763399	27.5083518827991
WBGene00016507	12.0264740062908	17.6713724601222	6.48883824062584	17.575400409709	24.465644480935	18.9200942991472	9.55246552661872	21.9337684038199	16.1024498826141
WBGene00016508	49.9561227953618	53.9441896151099	45.4218676843809	51.7497900952543	53.9683334138271	61.4903064722285	57.3147931597123	68.9347006977197	50.3201558831691
WBGene00016509	1815.99757494991	2723.25150332831	2926.46604652226	1768.76876901044	2422.81838139141	2006.31833297207	1804.54757857397	2598.62932327161	1806.15812849988
WBGene00016511	21.2776078572837	10.230794582176	32.4441912031292	18.5518115435817	23.0264889232329	30.7451532361143	15.6313072253761	20.8893032417332	12.0768374119606
WBGene00016513	4.62556692549646	3.7202889389731	0	5.37026123629998	5.75662223080823	4.73002357478681	11.2892774405494	11.4891167829533	8.05122494130706
WBGene00016520	97.1369054354257	56.7344063193397	77.8660588875101	96.6647022533996	93.5451112506337	110.367216745026	103.340308878875	98.1797252361462	61.7260578833541
WBGene00016523	4.62556692549646	0	6.48883824062584	5.85846680323634	0.719577778851028	7.09503536218021	9.55246552661872	0	3.35467705887794
WBGene00016524	3.70045354039717	9.30072234743275	12.9776764812517	8.29949463791814	8.63493334621234	6.30669809971574	6.07884169875737	10.4446516208666	8.72216035308265
WBGene00016527	0.925113385099293	2.79021670422982	6.48883824062584	5.37026123629998	2.15873333655308	0	1.73681191393068	2.08893032417332	2.68374164710235
WBGene00016530	48.1058960251632	39.0630338592175	51.9107059250068	43.9385010242725	59.7249556446353	42.5702121730813	52.9727633748857	45.9564671318131	38.2433184712085
WBGene00016531	1.85022677019859	0.930072234743275	0	3.90564453549089	5.75662223080823	1.57667452492894	3.47362382786135	1.04446516208666	0.670935411775589
WBGene00016532	8.32602046589363	12.0909390516626	0	3.90564453549089	0	5.51836083725128	2.60521787089602	2.08893032417332	2.68374164710235
WBGene00016533	9.25113385099293	1.86014446948655	6.48883824062584	10.2523169056636	3.59788889425514	3.15334904985787	5.21043574179203	3.13339548625999	2.01280623532677
WBGene00016534	3308.20546511507	1571.82207671613	2660.4236786566	3261.21318713489	1459.30373550989	2896.35110229446	2825.79298396521	1274.24749774573	3257.39142417048
WBGene00016535	45.3305558698653	65.1050564320292	45.4218676843809	57.6082568984906	48.9312889618699	42.5702121730813	75.5513182559845	78.3348871564996	44.2817371771888
WBGene00016539	41.6301023294682	51.1539729108801	38.9330294437551	47.8441455597634	48.2117111830189	49.6652475352615	48.630733590059	51.1787929422464	42.9398663536377
WBGene00016540	3.70045354039717	2.79021670422982	6.48883824062584	2.92923340161817	1.43915555770206	3.94168631232234	7.81565361268805	5.22232581043331	8.72216035308265
WBGene00016542	6.47579369569505	6.51050564320292	12.9776764812517	6.83487793710906	7.91535556736131	10.2483844120381	5.21043574179203	18.8003729175599	5.36748329420471
WBGene00016545	15.726927546688	6.51050564320292	19.4665147218775	20.9928393782635	10.0740889039144	14.1900707243604	7.81565361268805	16.7114425933866	2.68374164710235
WBGene00016546	11.1013606211915	23.2518058685819	0	20.5046338113272	17.9894444712757	22.0734433490051	13.0260893544801	10.4446516208666	7.38028952953147
WBGene00016547	13.8767007764894	9.30072234743275	0	9.27590577179087	8.63493334621234	14.1900707243604	5.21043574179203	5.22232581043331	4.69654788242912
WBGene00016549	40.7049889443689	4.65036117371637	19.4665147218775	24.4102783468181	16.5502889135736	19.7084315616117	13.0260893544801	16.7114425933866	2.68374164710235
WBGene00016550	3.70045354039717	0.930072234743275	12.9776764812517	3.90564453549089	2.15873333655308	6.30669809971574	4.34202978482669	1.04446516208666	4.69654788242912
WBGene00016553	10.1762472360922	3.7202889389731	6.48883824062584	7.81128907098178	6.47620000965925	14.9784079868249	7.81565361268805	4.17786064834665	2.01280623532677
WBGene00016555	14.8018141615887	29.7623115117848	12.9776764812517	12.6933447403454	15.1111333558716	14.9784079868249	17.3681191393068	25.0671638900799	11.405902000185
WBGene00016558	13.8767007764894	14.8811557558924	19.4665147218775	12.6933447403454	14.3915555770206	11.0367216745026	14.7629012684108	15.6669774312999	15.4315144708385
WBGene00016559	12.9515873913901	16.7413002253789	6.48883824062584	12.6933447403454	7.91535556736131	19.7084315616117	18.2365250962721	13.5780471071266	8.72216035308265
WBGene00016561	83.2602046589363	124.629679455599	51.9107059250068	102.523169056636	134.561044645142	93.0237969708072	132.866111415697	114.891167829533	111.375278354748
WBGene00016562	158.194388851979	124.629679455599	227.109338421905	206.999160381017	141.037244654802	163.185813330145	202.338587972924	156.669774312999	250.258908592295
WBGene00016564	134.141440839397	113.468812638679	77.8660588875101	138.16217544299	119.449911289271	109.578879482561	133.734517372662	82.5127478048463	107.349665884094
WBGene00016566	42.5552157145675	46.5036117371637	58.3995441656326	48.8205566936361	45.3334000676148	37.05185133583	65.9988527293657	45.9564671318131	62.3969932951297
WBGene00016567	191.498470715554	154.391990967384	136.265603053143	137.673969876054	138.878511318248	130.075648306637	145.892200770177	139.958331719613	123.452115766708
WBGene00016568	165.595295932773	133.000329568288	71.3772206468843	159.64322038819	97.8625779237398	174.222535004647	159.786696081622	162.936565285519	137.541759413996
WBGene00016570	9.25113385099293	1.86014446948655	6.48883824062584	5.85846680323634	23.0264889232329	6.30669809971574	14.7629012684108	0	7.38028952953147
WBGene00016573	74.9341841930427	56.7344063193397	12.9776764812517	85.4359742138632	62.6032667600395	100.118832332987	85.1037837826032	77.290421994413	75.1447661188659
WBGene00016574	14.8018141615887	11.1608668169193	6.48883824062584	17.575400409709	16.5502889135736	17.3434197742183	16.4997131823414	15.6669774312999	12.7477728237362
WBGene00016575	9.25113385099293	6.51050564320292	0	8.7877002048545	9.35451112506337	16.5550825117538	8.68405956965339	17.7559077554733	12.7477728237362
WBGene00016576	206.300284877142	130.210112864058	123.287926571891	205.046338113272	150.391755779865	244.384551363985	186.707280747548	145.180657530046	175.785077885204
WBGene00016578	24.9780613976809	7.4405778779462	19.4665147218775	20.0164282443908	8.63493334621234	18.1317570366828	26.0521787089602	18.8003729175599	8.72216035308265
WBGene00016580	10.1762472360922	7.4405778779462	0	3.41743896855453	3.59788889425514	3.94168631232234	6.07884169875737	0	2.01280623532677
WBGene00016582	218.326758883433	216.706830695183	207.642823700027	271.930500783553	343.23860051194	259.36295935081	247.495697735121	265.294151170012	273.74164800444
WBGene00016583	175.771543168866	184.154302479168	253.064691384408	152.808342451081	223.069111443819	171.857523217254	197.128152231132	189.048194337686	193.900334003145
WBGene00016585	7.40090708079434	13.0210112864058	6.48883824062584	5.85846680323634	7.19577778851028	12.6133961994315	6.94724765572271	13.5780471071266	6.0384187059803
WBGene00016586	142.467461305291	93.9372957090707	110.310250090639	135.232942041372	159.026689126077	136.382346406353	146.760606727142	88.7795387773663	159.68262800259
WBGene00016587	8.32602046589363	21.3916613990953	6.48883824062584	10.2523169056636	9.35451112506337	12.6133961994315	8.68405956965339	15.6669774312999	10.7349665884094
WBGene00016588	765.068769477115	826.834216686771	914.926191928244	741.096050609397	909.5463124677	688.218430131481	808.48594593473	784.393336727083	775.60133601258
WBGene00016589	91.58622512483	73.4757065447187	25.9553529625034	68.3487793710906	81.3122890101662	79.6220635089113	66.8672586863311	66.8457703735464	89.9053451779289
WBGene00016590	472.732939785739	436.203878094596	266.04236786566	423.762432100762	394.328622810363	385.496921345125	546.227346931198	374.962993189112	413.296213653763
WBGene00016591	22.202721242383	24.1818781033251	19.4665147218775	28.315922882309	22.3069111443819	18.9200942991472	45.1571097621976	19.8448380796466	34.8886414123306
WBGene00016592	395.023415437398	340.406437916038	337.419588512544	344.184924690135	370.58255610828	335.831673809863	335.204699388621	333.184386705645	377.736636829656
WBGene00016594	485.684527177129	877.058117362908	648.883824062584	464.771699723416	891.556867996424	506.900859764653	499.33342525507	817.816221913856	544.128618950002
WBGene00016595	7.40090708079434	11.1608668169193	12.9776764812517	6.83487793710906	13.6719777981695	6.30669809971574	6.07884169875737	14.6225122692133	4.69654788242912
WBGene00016596	18.5022677019859	66.0351286667725	32.4441912031292	14.1579614411545	35.2593111637004	8.67170988710915	6.07884169875737	24.0226987279932	16.7733852943897
WBGene00016599	8.32602046589363	21.3916613990953	12.9776764812517	14.1579614411545	17.9894444712757	14.1900707243604	18.2365250962721	22.9782335659066	22.81180400037
WBGene00016601	355.243539878128	290.182537239902	279.020044346911	364.201352934526	357.630156088961	394.956968494699	356.914848312754	292.450245384265	350.228284946857
WBGene00016602	64.7579369569505	62.3148397277994	51.9107059250068	52.726201229127	52.5291778561251	53.6069338475838	42.5518918913016	50.1343277801598	55.6876391773739
WBGene00016603	625.376648327122	512.469801343544	804.615941837605	714.732949994833	572.783911965418	607.808029360105	682.567082174756	496.120951991164	689.050667893529
WBGene00016606	100.837358975823	93.0072234743275	64.8883824062584	85.4359742138632	84.1906001255703	83.5637498212336	74.6829122990191	79.3793523185863	93.2600222368068
WBGene00016607	197.049151026149	217.636902929926	233.59817666253	194.305815640672	253.291378155562	216.004409915264	189.312498618444	238.138056955759	231.472717062578
WBGene00016608	114.714059752312	90.2170067700976	136.265603053143	106.428813592127	110.095400164207	100.118832332987	92.9194373952912	81.4682826427596	98.6275055310115
WBGene00016609	121.189853448007	93.9372957090707	116.799088331265	121.074980600218	106.497511269952	109.578879482561	92.0510314383259	87.7350736152796	132.845211531567
WBGene00016610	1915.90982054064	1745.74558461313	1933.6737957065	1608.63734305531	1778.79626931974	1947.19303828724	1675.15509098614	1811.10259105827	2092.64754932806
WBGene00016611	21.2776078572837	18.6014446948655	6.48883824062584	13.1815503072818	23.7460667020839	18.9200942991472	20.8417429671681	25.0671638900799	18.7861915297165
WBGene00016614	25.9031747827802	40.9231783287041	0	22.945661646009	41.0159333945086	26.0151296613274	30.3942084937868	22.9782335659066	16.7733852943897
WBGene00016616	754.892522241023	665.931720076185	629.417309340707	591.216941559934	673.524801004562	672.451684882191	617.436635402356	684.124681166764	576.333518715231
WBGene00016617	37.0045354039717	27.9021670422982	19.4665147218775	41.9856787565271	47.4921334041679	42.5702121730813	31.2626144507522	44.9120019697265	18.1152561179409
WBGene00016620	21.2776078572837	23.2518058685819	6.48883824062584	18.0636059766454	15.8307111347226	20.4967688240762	22.5785548810988	19.8448380796466	24.1536748239212
WBGene00016621	176.696656553965	163.692713314816	149.243279534394	161.596042655936	172.698666924247	141.11236998114	174.549597350033	156.669774312999	142.9092427082
WBGene00016622	241.454593510915	290.182537239902	266.04236786566	276.812556452917	227.386578116925	263.304645663132	217.101489241335	247.538243414539	265.690423063133
WBGene00016623	144.31768807549	134.860474037775	71.3772206468843	115.216513796981	115.852022395016	138.747358193746	134.602923329627	111.757772343273	91.24721600148
WBGene00016624	27.7534015529788	11.1608668169193	32.4441912031292	21.4810449451999	19.4286000289778	15.7667452492894	17.3681191393068	26.1116290521665	28.1792872945747
WBGene00016625	2.77534015529788	9.30072234743275	0	6.3466723701727	9.35451112506337	3.15334904985787	1.73681191393068	12.5335819450399	8.05122494130706
WBGene00016626	3.70045354039717	8.37065011268947	0	1.46461670080908	5.0370444519572	2.3650117873934	1.73681191393068	3.13339548625999	1.34187082355118
WBGene00016627	628.15198848242	159.0423521411	467.196353325061	575.106157851034	103.619200154548	581.004562436313	559.253436285678	100.26865556032	425.373051065723
WBGene00016628	18.5022677019859	14.8811557558924	0	8.29949463791814	9.35451112506337	16.5550825117538	14.7629012684108	11.4891167829533	11.405902000185
WBGene00016629	4.62556692549646	9.30072234743275	19.4665147218775	7.81128907098178	7.91535556736131	2.3650117873934	6.94724765572271	13.5780471071266	3.35467705887794
WBGene00016630	912.161797707903	721.736054160781	642.394985821959	888.534131824178	604.445334234864	899.492816471958	808.48594593473	699.791658598063	826.592427307525
WBGene00016631	28.6785149380781	13.0210112864058	6.48883824062584	30.7569507169908	25.904800038637	17.3434197742183	25.1837727519948	35.5118155109465	27.5083518827991
WBGene00016632	152.643708541383	111.608668169193	103.821411850014	124.004214001836	139.598089097099	122.980612944457	114.629586319425	112.802237505359	164.379175885019
WBGene00016634	23.1278346274823	10.230794582176	6.48883824062584	20.9928393782635	5.75662223080823	11.825058936967	17.3681191393068	21.9337684038199	15.4315144708385
